"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.561457292E0,-5.742807770E0,2.623594208E0,-5.793552246E0,8.569033509E0
6.571463292E0,-5.970933380E0,2.671644287E0,-5.619913330E0,8.623987156E0
6.581470292E0,-6.136189728E0,2.523901520E0,-5.732928314E0,8.768658410E0
6.591476292E0,-6.443800049E0,2.489622803E0,-6.064488831E0,9.192323185E0
6.601482292E0,-6.655310211E0,2.507136383E0,-6.637048187E0,9.727759017E0
6.611489292E0,-6.586902466E0,2.446063385E0,-7.075336761E0,9.971504423E0
6.621495292E0,-6.252348175E0,2.435884552E0,-7.340585175E0,9.945329656E0
6.631501292E0,-6.026318207E0,2.484234009E0,-7.558382263E0,9.980835244E0
6.641508292E0,-5.964347076E0,2.458487549E0,-7.876321106E0,1.018106238E1
6.651514292E0,-5.965245209E0,2.379152527E0,-8.101902008E0,1.033853632E1
6.661520292E0,-6.004313965E0,2.263742523E0,-8.037386169E0,1.028474078E1
6.671527292E0,-6.029311981E0,2.201472015E0,-7.725584564E0,1.004408975E1
6.681533292E0,-6.066584473E0,2.164798279E0,-7.447163544E0,9.846321323E0
6.691539292E0,-6.172115021E0,2.050136719E0,-7.126380615E0,9.647972070E0
6.701546292E0,-6.442752228E0,1.940564575E0,-6.919660492E0,9.651764008E0
6.711552292E0,-6.611601105E0,1.833986206E0,-7.033573608E0,9.825880738E0
6.721558292E0,-6.733298035E0,1.775906982E0,-7.349267120E0,1.012437036E1
6.731565292E0,-6.727310486E0,1.821412354E0,-7.762857056E0,1.043245891E1
6.741571292E0,-6.422394562E0,1.836979980E0,-7.983947296E0,1.040985407E1
6.751577292E0,-6.071673889E0,1.867366791E0,-7.898325348E0,1.013586828E1
6.761584292E0,-5.772895203E0,1.875599670E0,-7.699688416E0,9.804559900E0
6.771590292E0,-5.578299866E0,1.721270599E0,-7.603737946E0,9.586293998E0
6.781596292E0,-5.525908813E0,1.585353241E0,-7.442074127E0,9.403907721E0
6.791602292E0,-5.538033600E0,1.550475769E0,-7.166048126E0,9.188364218E0
6.801609292E0,-5.572012939E0,1.430575104E0,-6.766678619E0,8.881543383E0
6.811615292E0,-5.673950958E0,1.293909302E0,-6.416407013E0,8.662459219E0
6.821622292E0,-5.585185547E0,1.242117004E0,-6.240223389E0,8.466258925E0
6.831628292E0,-5.293442230E0,1.278042297E0,-6.187682648E0,8.242653657E0
6.841634292E0,-4.949607239E0,1.171314240E0,-6.198160858E0,8.017966506E0
6.851641292E0,-4.799319763E0,9.895921326E-1,-6.093977509E0,7.819803364E0
6.861647292E0,-4.847220154E0,8.795709229E-1,-5.987399139E0,7.753588633E0
6.871653292E0,-4.910987549E0,7.247927856E-1,-6.012546844E0,7.797040647E0
6.881660292E0,-4.774770813E0,5.619314575E-1,-6.275849304E0,7.905725000E0
6.891666292E0,-4.632267151E0,4.689747620E-1,-6.651418304E0,8.119064093E0
6.901672292E0,-4.530628510E0,5.420228577E-1,-7.102729797E0,8.442106019E0
6.911679292E0,-4.276756439E0,4.739144897E-1,-7.580236816E0,8.716377159E0
6.921685292E0,-4.042493591E0,3.549119568E-1,-7.954757996E0,8.930055526E0
6.931691292E0,-3.760480042E0,3.023712158E-1,-8.034242706E0,8.875905270E0
6.941698292E0,-3.519181824E0,2.862048340E-1,-7.877368927E0,8.632467499E0
6.951704292E0,-3.352129211E0,1.972897339E-1,-7.487579498E0,8.206067282E0
6.961710292E0,-3.310515747E0,1.291813660E-1,-7.020550690E0,7.763010648E0
6.971717292E0,-3.339854736E0,-1.347198486E-3,-6.786437531E0,7.563753422E0
6.981723292E0,-3.987857208E0,-2.896476746E-1,-7.094646606E0,8.143765183E0
6.991729292E0,-4.650978241E0,-6.201603699E-1,-7.813751221E0,9.114324200E0
7.001736292E0,-4.766687622E0,-7.966433716E-1,-8.238418121E0,9.551308009E0
7.011742292E0,-4.602030029E0,-7.367678833E-1,-8.432115326E0,9.634421424E0
7.021748292E0,-4.232149200E0,-7.773335266E-1,-8.535999298E0,9.559216405E0
7.031755292E0,-3.841461639E0,-1.012344818E0,-8.441096649E0,9.329189793E0
7.041761292E0,-3.728895721E0,-1.181642761E0,-8.302185516E0,9.177539282E0
7.051767292E0,-3.796704712E0,-1.381028137E0,-8.546627197E0,9.453414295E0
7.061774292E0,-3.855233002E0,-1.712888031E0,-9.119934998E0,1.004838401E1
7.071780292E0,-4.146227875E0,-1.945354614E0,-9.869875488E0,1.088071929E1
7.081786292E0,-4.457281036E0,-2.051783295E0,-1.068058960E1,1.175381483E1
7.091793292E0,-4.558470612E0,-1.994751892E0,-1.154728729E1,1.257372392E1
7.101799292E0,-4.333638153E0,-1.811083832E0,-1.210293182E1,1.298234967E1
7.111805292E0,-3.889212341E0,-1.679806824E0,-1.194471085E1,1.267374612E1
7.121812292E0,-3.539988556E0,-1.515598297E0,-1.138637192E1,1.201990111E1
7.131818292E0,-3.423680420E0,-1.407972107E0,-1.070214478E1,1.132430465E1
7.141824292E0,-3.555107117E0,-1.394500122E0,-1.013063324E1,1.082650207E1
7.151831292E0,-3.945495300E0,-1.392853546E0,-9.623338165E0,1.049359860E1
7.161837292E0,-4.240232391E0,-1.435963898E0,-9.384135590E0,1.039728637E1
7.171843292E0,-4.493206329E0,-1.446891174E0,-9.276359711E0,1.040832583E1
7.181850292E0,-4.606071625E0,-1.304237823E0,-9.184899902E0,1.035757299E1
7.191856292E0,-4.483775940E0,-9.431886292E-1,-9.241631927E0,1.031511571E1
7.201862292E0,-4.187841339E0,-4.957690430E-1,-9.313931580E0,1.022414414E1
7.211869292E0,-3.936813354E0,6.691085815E-2,-9.339378662E0,1.013543143E1
7.221875292E0,-4.045187988E0,2.739303589E-1,-9.130712585E0,9.990420212E0
7.231881292E0,-3.880680084E0,4.872367859E-1,-8.761430511E0,9.594776819E0
7.241888875E0,-4.644391937E0,1.095571747E0,-9.013206940E0,1.019845838E1
7.251894875E0,-5.583988037E0,8.496331787E-1,-9.510023804E0,1.106089290E1
7.261900875E0,-6.954238586E0,1.188079376E0,-1.133263367E1,1.334921544E1
7.271907875E0,-7.646848297E0,1.258882141E0,-1.339743988E1,1.547741802E1
7.281913875E0,-7.849227448E0,1.750759277E0,-1.477233078E1,1.681955071E1
7.291920875E0,-7.637268219E0,1.887275391E0,-1.633882324E1,1.813413409E1
7.301926875E0,-6.674170990E0,1.492845612E0,-1.829181198E1,1.952853123E1
7.311932875E0,-4.925657043E0,1.085243225E0,-2.003912842E1,2.066413603E1
7.321938875E0,-3.242557068E0,9.611512756E-1,-2.140279266E1,2.166835300E1
7.331945875E0,-1.668131104E0,5.707630920E-1,-2.236409363E1,2.243348202E1
7.341951875E0,-4.939727783E-1,-4.550537109E-2,-2.336940308E1,2.337466748E1
7.351958875E0,3.276686096E-1,-6.209088135E-1,-2.444940720E1,2.445948501E1
7.361964875E0,1.458267517E0,-1.057251434E0,-2.537508224E1,2.543892930E1
7.371970875E0,3.051105194E0,-1.161883850E0,-2.536535248E1,2.557460309E1
7.381977875E0,4.690945129E0,-1.172661438E0,-2.427696579E1,2.475381120E1
7.391983875E0,6.143524475E0,-1.338366852E0,-2.262634827E1,2.348373383E1
7.401989875E0,7.581284637E0,-1.780547333E0,-2.057965439E1,2.200382695E1
7.411996875E0,8.731642456E0,-2.500101013E0,-1.823957062E1,2.037581953E1
7.422002875E0,9.369017029E0,-3.442241821E0,-1.577359863E1,1.866638483E1
7.432008875E0,9.545500031E0,-4.425696716E0,-1.358335327E1,1.718170097E1
7.442015875E0,9.642498322E0,-5.276826782E0,-1.169383255E1,1.604893749E1
7.452021875E0,9.740394745E0,-5.965993652E0,-9.840237122E0,1.507642652E1
7.462027875E0,9.775721283E0,-6.596033478E0,-8.365354156E0,1.445861454E1
7.472034875E0,9.655371552E0,-7.244335327E0,-7.240892487E0,1.407611872E1
7.482040875E0,9.181157684E0,-7.970774689E0,-6.256539459E0,1.367374095E1
7.492046875E0,8.566535797E0,-8.831335144E0,-5.442681885E0,1.345365386E1
7.502053875E0,7.610174561E0,-9.850715332E0,-4.554429016E0,1.325496786E1
7.512059875E0,6.006708984E0,-1.014889526E1,-3.576512604E0,1.232363868E1
7.522066875E0,4.477489014E0,-1.000429596E1,-3.012934570E0,1.136712894E1
7.532072875E0,3.076402588E0,-9.988279266E0,-2.578837280E0,1.076477484E1
7.542078875E0,1.631157990E0,-9.886790314E0,-1.984423370E0,1.021504945E1
7.552085875E0,2.571652222E-1,-9.615554352E0,-1.402882690E0,9.720756107E0
7.562091875E0,-1.363963623E0,-9.386680298E0,-1.109941864E0,9.549980875E0
7.572097875E0,-3.342848511E0,-9.331145782E0,-1.337768097E0,1.000172691E1
7.582104875E0,-5.623655548E0,-9.543703766E0,-1.700014801E0,1.120704393E1
7.592110875E0,-7.984995117E0,-9.861941986E0,-2.204016724E0,1.287927546E1
7.602116875E0,-1.027657974E1,-9.546996918E0,-2.439327393E0,1.423740003E1
7.612123875E0,-1.206191711E1,-8.891959076E0,-2.465971985E0,1.518676392E1
7.622129875E0,-1.290002426E1,-8.485254822E0,-2.605332184E0,1.565879724E1
7.632135875E0,-1.297247360E1,-8.143665161E0,-2.775378571E0,1.556621598E1
7.642142875E0,-1.269075943E1,-7.752229156E0,-3.112776947E0,1.519347926E1
7.652148875E0,-1.219678665E1,-7.314389648E0,-3.709885254E0,1.469779402E1
7.662154875E0,-1.151405640E1,-6.728507996E0,-4.610262909E0,1.411030966E1
7.672161875E0,-1.082189575E1,-6.109395447E0,-5.627397766E0,1.364205798E1
7.682167875E0,-1.025502457E1,-5.504353638E0,-6.217021637E0,1.319525657E1
7.692173875E0,-9.603279877E0,-4.856500854E0,-6.256090393E0,1.244778100E1
7.702180875E0,-8.913514252E0,-4.235741730E0,-6.130950623E0,1.161812377E1
7.712186875E0,-8.248746643E0,-3.567680969E0,-6.152056732E0,1.089118776E1
7.722193875E0,-7.555538177E0,-2.896626434E0,-6.261479187E0,1.023145754E1
7.732199875E0,-6.854545898E0,-2.339934082E0,-6.296955414E0,9.597486049E0
7.742205875E0,-6.330186310E0,-1.849254456E0,-6.417155457E0,9.201678375E0
7.752212875E0,-6.032455444E0,-1.431024170E0,-6.633755035E0,9.079925921E0
7.762218875E0,-5.803282013E0,-1.057251434E0,-7.033872986E0,9.179936378E0
7.772224875E0,-5.591921539E0,-6.935078430E-1,-7.400460663E0,9.301470725E0
7.782231875E0,-5.325774994E0,-3.885919189E-1,-7.680378571E0,9.354309058E0
7.792237875E0,-5.148693237E0,-7.274871826E-2,-7.950417023E0,9.472247107E0
7.802243875E0,-5.098547516E0,3.028202820E-1,-8.177494812E0,9.641488904E0
7.812250875E0,-5.016069031E0,6.288423157E-1,-8.143665161E0,9.585179885E0
7.822256875E0,-5.095104675E0,7.939489746E-1,-8.134534149E0,9.631256016E0
7.832262875E0,-5.348976746E0,7.330256653E-1,-8.300239563E0,9.901659237E0
7.842269875E0,-5.587580566E0,6.315367126E-1,-8.403824158E0,1.011158522E1
7.852275875E0,-5.684878235E0,6.789880371E-1,-8.386609955E0,1.015451091E1
7.862282875E0,-5.597310333E0,7.595205688E-1,-8.260122986E0,1.000681699E1
7.872288875E0,-5.406008148E0,8.708889771E-1,-8.217461700E0,9.874717642E0
7.882294875E0,-5.331612854E0,1.014141083E0,-8.294551392E0,9.912323670E0
7.892301875E0,-5.344785461E0,1.087338867E0,-8.405470734E0,1.002002873E1
7.902307875E0,-5.274880829E0,1.033750305E0,-8.465645599E0,1.002796903E1
7.912313875E0,-5.032534790E0,8.800199890E-1,-8.492439880E0,9.910720292E0
7.922320875E0,-4.856500854E0,7.526348877E-1,-8.605754242E0,9.910149640E0
7.932326875E0,-4.738695831E0,6.391708374E-1,-8.472082214E0,9.728306872E0
7.942332875E0,-4.701722717E0,3.987707520E-1,-8.231682129E0,9.488192941E0
7.952339875E0,-4.802612915E0,3.966751099E-2,-8.065677338E0,9.387322048E0
7.962345875E0,-5.057981873E0,-3.065625000E-1,-7.869884491E0,9.360141190E0
7.972351875E0,-5.438789978E0,-5.242098999E-1,-7.761360168E0,9.491782978E0
7.982358875E0,-5.821843414E0,-6.478527832E-1,-7.827372894E0,9.776570994E0
7.992364875E0,-6.185437317E0,-6.724017334E-1,-8.050858154E0,1.017487474E1
8.002371875E0,-6.381230164E0,-6.647676086E-1,-8.458161163E0,1.061614359E1
8.012377875E0,-6.248156891E0,-5.307962036E-1,-8.906927948E0,1.089286806E1
8.022383875E0,-5.965095520E0,-1.704954529E-1,-9.052425385E0,1.084240926E1
8.032390875E0,-5.742807770E0,-5.538482666E-2,-9.077722778E0,1.074187876E1
8.042396875E0,-5.620811462E0,-2.136058044E-1,-9.334438934E0,1.089820624E1
8.052402875E0,-5.654790802E0,-1.125659180E-1,-9.522298279E0,1.107535528E1
8.062409875E0,-5.575605469E0,-1.990859985E-2,-9.490863647E0,1.100746408E1
8.072415875E0,-5.522316284E0,-8.487350464E-2,-9.347012787E0,1.085678722E1
8.082421875E0,-5.495072937E0,-1.571731567E-1,-8.857680359E0,1.042492356E1
8.092428875E0,-5.283263397E0,-1.722917175E-1,-8.150999908E0,9.715006746E0
8.102434875E0,-4.203259277E0,1.333726501E-1,-7.865244141E0,8.918926068E0
8.112440875E0,-3.220103760E0,7.957452393E-1,-7.671397247E0,8.357787652E0
8.122447875E0,-3.034639435E0,1.334774323E0,-7.469766541E0,8.172396904E0
8.132453875E0,-3.169359283E0,1.501826935E0,-7.406597900E0,8.194999382E0
8.142460875E0,-3.440894623E0,1.478625183E0,-7.540718994E0,8.419532718E0
8.152466875E0,-3.676205292E0,1.393601990E0,-7.648345184E0,8.599639290E0
8.162472875E0,-3.774251404E0,1.269510040E0,-7.448061676E0,8.445723896E0
8.172479875E0,-3.776496735E0,1.209335175E0,-6.959028625E0,8.009525489E0
8.182485875E0,-3.688779144E0,1.017733612E0,-6.587650909E0,7.618399949E0
8.192491875E0,-3.739224243E0,7.949967957E-1,-6.582262115E0,7.611832395E0
8.202498875E0,-3.858675842E0,7.689509583E-1,-6.994654541E0,8.025325973E0
8.212504875E0,-3.884272614E0,8.143066406E-1,-7.622748413E0,8.594007355E0
8.222510875E0,-3.896098022E0,8.511300659E-1,-8.244255981E0,9.158152591E0
8.232517875E0,-3.988755341E0,7.568261719E-1,-8.942104797E0,9.820600452E0
8.242523667E0,-4.207300873E0,5.156776428E-1,-9.863289185E0,1.073553807E1
8.252530667E0,-4.107308807E0,4.300556946E-1,-1.047656387E1,1.126114222E1
8.262536667E0,-3.773353271E0,4.855902100E-1,-1.033061737E1,1.100888950E1
8.272542667E0,-3.551215210E0,5.528004456E-1,-9.613458710E0,1.026329899E1
8.282549667E0,-3.497476959E0,4.981640625E-1,-8.873397675E0,9.550795716E0
8.292555667E0,-3.576362915E0,3.909869385E-1,-8.394693146E0,9.133132841E0
8.302561667E0,-3.641327820E0,4.496649170E-1,-8.029003601E0,8.827591158E0
8.312568667E0,-3.695664825E0,6.176156616E-1,-7.894134064E0,8.738234388E0
8.322574667E0,-3.852388916E0,5.948629761E-1,-8.026309204E0,8.922802349E0
8.332580667E0,-4.160148926E0,6.156697083E-1,-8.418643341E0,9.410602743E0
8.342587667E0,-4.165388031E0,6.126759338E-1,-9.098230133E0,1.002514942E1
8.352593667E0,-3.999383240E0,3.411405945E-1,-9.799671478E0,1.058985384E1
8.362600667E0,-3.780538330E0,3.246748352E-1,-1.005818390E1,1.075011382E1
8.372606667E0,-3.398383026E0,3.805087280E-1,-1.028122009E1,1.083500257E1
8.382612667E0,-3.067720642E0,3.858975220E-1,-1.042117905E1,1.087017937E1
8.392619667E0,-2.865790558E0,5.206173706E-1,-1.027867538E1,1.068339673E1
8.402625667E0,-2.797532501E0,6.010002136E-1,-9.983788605E0,1.038573176E1
8.412631667E0,-2.895578613E0,5.653742981E-1,-9.752968597E0,1.018942688E1
8.422638667E0,-3.046315155E0,6.462062073E-1,-9.323960724E0,9.830252391E0
8.432644667E0,-3.090473328E0,7.655081177E-1,-8.835676117E0,9.391815613E0
8.442650667E0,-3.139720917E0,8.840615845E-1,-8.367898865E0,8.981154922E0
8.452657667E0,-3.095263367E0,8.969348145E-1,-7.985893250E0,8.611599060E0
8.462663667E0,-3.022364960E0,8.464897156E-1,-7.873177643E0,8.475739554E0
8.472669667E0,-2.940185852E0,8.099656677E-1,-8.076903992E0,8.633488016E0
8.482676667E0,-2.786156158E0,9.018745422E-1,-8.581055603E0,9.067003865E0
8.492682667E0,-2.711760864E0,1.022673340E0,-9.177714844E0,9.624445828E0
8.502689667E0,-2.730022888E0,1.284628601E0,-9.569899292E0,1.003425473E1
8.512695667E0,-2.755320282E0,1.335223389E0,-1.003662872E1,1.049326105E1
8.522701667E0,-2.776127014E0,1.175954590E0,-1.087892715E1,1.128896835E1
8.532708667E0,-2.593506775E0,1.024319916E0,-1.168979095E1,1.201776690E1
8.542714667E0,-2.490520935E0,7.182064819E-1,-1.223510696E1,1.250665253E1
8.552720667E0,-2.617756348E0,4.209246826E-1,-1.225247086E1,1.253606270E1
8.562727667E0,-2.984194336E0,2.116598511E-1,-1.146376099E1,1.184770154E1
8.572733667E0,-3.339106293E0,2.154020691E-1,-1.018392242E1,1.071952913E1
8.582740667E0,-3.503015442E0,3.585044861E-1,-8.954229584E0,9.621739452E0
8.592746667E0,-3.597169647E0,7.286846924E-1,-7.752977600E0,8.577836121E0
8.602752667E0,-3.705244904E0,1.249152374E0,-6.764732666E0,7.813503023E0
8.612759667E0,-3.719914398E0,1.642833710E0,-6.544241180E0,7.704788015E0
8.622765667E0,-3.381318512E0,1.857786713E0,-7.229516144E0,8.194546359E0
8.632771667E0,-2.929707642E0,2.329006805E0,-8.257727966E0,9.066285388E0
8.642778667E0,-2.497556305E0,2.840193787E0,-9.339528351E0,1.007627302E1
8.652784667E0,-2.243983612E0,3.176694031E0,-1.028990204E1,1.100040596E1
8.662790667E0,-2.140548706E0,3.678600311E0,-1.081441132E1,1.162177014E1
8.672797667E0,-2.028880920E0,4.124822388E0,-1.117216736E1,1.208088743E1
8.682803667E0,-1.800904999E0,4.198618927E0,-1.158261383E1,1.245104826E1
8.692810667E0,-1.705104218E0,4.159400482E0,-1.153216873E1,1.237735466E1
8.702816667E0,-1.756896515E0,4.521198120E0,-1.047282166E1,1.154157317E1
8.712822667E0,-1.923050995E0,4.990921326E0,-8.784781952E0,1.028493144E1
8.722829667E0,-1.835932159E0,5.668711853E0,-6.987469482E0,9.183118791E0
8.732835667E0,-1.138233032E0,6.184389496E0,-5.847589874E0,8.586999197E0
8.742841667E0,-1.683998108E-1,6.306834869E0,-5.529651031E0,8.389372151E0
8.752848667E0,4.363426208E-1,6.859186249E0,-5.326972504E0,8.695715435E0
8.762854667E0,7.298822021E-1,7.710166626E0,-4.961732025E0,9.197727008E0
8.772861667E0,9.298663330E-1,8.148904266E0,-4.493805084E0,9.352196334E0
8.782867667E0,8.334667969E-1,8.173303528E0,-3.939058685E0,9.111187672E0
8.792873667E0,3.701802063E-1,8.314759369E0,-3.564387817E0,9.054121562E0
8.802880667E0,-1.818717957E-1,8.395291901E0,-3.606150970E0,9.138836264E0
8.812886667E0,-4.638853455E-1,8.240064697E0,-3.979175262E0,9.162297288E0
8.822892667E0,2.170486450E-2,8.539442139E0,-3.897744598E0,9.386956700E0
8.832899667E0,6.150709534E-1,9.213340759E0,-3.430566101E0,9.850519986E0
8.842905667E0,1.051563263E0,9.852810974E0,-3.042872314E0,1.036545905E1
8.852911667E0,1.506167908E0,1.000294876E1,-3.289559326E0,1.063713901E1
8.862918667E0,1.839824066E0,1.001821701E1,-3.829486542E0,1.088184689E1
8.872924667E0,2.056423645E0,1.024694138E1,-4.010460205E0,1.119430555E1
8.882931667E0,2.172731781E0,1.031894165E1,-3.789519653E0,1.120543526E1
8.892937667E0,2.152074738E0,1.020607635E1,-3.230432281E0,1.091930002E1
8.902943667E0,1.877545624E0,1.011536499E1,-2.603535919E0,1.061245427E1
8.912950667E0,1.384470978E0,1.010967682E1,-2.280058594E0,1.045566796E1
8.922956667E0,7.544311523E-1,1.025113266E1,-1.959425354E0,1.046394930E1
8.932962667E0,4.537065125E-1,1.015368530E1,-1.705253906E0,1.030587530E1
8.942969667E0,5.213658142E-1,9.380842438E0,-1.608554993E0,9.532023726E0
8.952975667E0,7.873626709E-2,8.655301208E0,-1.485061798E0,8.782132256E0
8.962982667E0,1.038839722E-1,8.511001282E0,-1.526974640E0,8.647519081E0
8.972988667E0,8.190966797E-1,8.970845032E0,-1.698368225E0,9.166866127E0
8.982994667E0,1.475930786E0,9.297316132E0,-2.083816681E0,9.641615575E0
8.993001667E0,1.481169891E0,9.400900726E0,-2.523153076E0,9.845664028E0
9.003007667E0,1.612147522E0,9.417366486E0,-2.784359894E0,9.951807433E0
9.013013667E0,1.928290100E0,9.510772247E0,-3.174149323E0,1.021020643E1
9.023020667E0,1.914069672E0,9.733059998E0,-3.464844818E0,1.050720083E1
9.033026667E0,1.996697845E0,9.821376343E0,-3.450325012E0,1.059957444E1
9.043033667E0,1.660347290E0,9.808353424E0,-3.375480652E0,1.050497119E1
9.053039667E0,1.535955963E0,9.690099335E0,-3.347788239E0,1.036652651E1
9.063045667E0,2.003733215E0,9.877808990E0,-2.965932312E0,1.050632246E1
9.073052667E0,2.542911987E0,1.016730698E1,-2.632575531E0,1.080606249E1
9.083058667E0,2.698887634E0,1.028421387E1,-2.214345245E0,1.086058811E1
9.093064667E0,2.576591949E0,1.026161087E1,-1.976190491E0,1.076312281E1
9.103071667E0,2.284100189E0,1.007509872E1,-2.115101624E0,1.054506438E1
9.113077667E0,2.292333069E0,1.008258316E1,-2.420765991E0,1.061948125E1
9.123084667E0,2.443818054E0,1.041489212E1,-2.712359619E0,1.103626383E1
9.133090667E0,2.418520660E0,1.049422714E1,-2.618804169E0,1.108314850E1
9.143096667E0,2.195185089E0,1.028331573E1,-2.086062012E0,1.071993819E1
9.153103667E0,1.712888031E0,9.881251831E0,-1.504371643E0,1.014082133E1
9.163109667E0,1.670226746E0,9.657916260E0,-9.180409241E-1,9.844176096E0
9.173115667E0,1.851200409E0,9.654174042E0,-6.607260132E-1,9.852237220E0
9.183122667E0,1.991309052E0,9.647737427E0,-6.806346130E-1,9.874584177E0
9.193128667E0,1.994452515E0,9.555828552E0,-6.677613831E-1,9.784559541E0
9.203134667E0,1.859732666E0,9.234895935E0,-8.813671875E-1,9.461433118E0
9.213141667E0,1.621128845E0,9.115594025E0,-1.266366577E0,9.344827310E0
9.223147667E0,1.755998383E0,9.358389130E0,-1.377884674E0,9.620890998E0
9.233154667E0,2.154020691E0,9.771230621E0,-1.253493347E0,1.008404674E1
9.243160125E0,2.317181396E0,9.946815491E0,-1.231638794E0,1.028714743E1
9.253166125E0,2.299967194E0,9.949509888E0,-1.350341949E0,1.030077762E1
9.263173125E0,2.139500885E0,1.001357666E1,-1.330583038E0,1.032567832E1
9.273179125E0,2.104473724E0,9.973759460E0,-1.125509491E0,1.025531370E1
9.283185125E0,2.131417694E0,9.834698639E0,-7.641609192E-1,1.009198596E1
9.293192125E0,1.949994965E0,9.820328522E0,-3.454815674E-1,1.001801827E1
9.303198125E0,1.835483093E0,1.011835876E1,-3.861968994E-2,1.028356328E1
9.313205125E0,2.032024384E0,1.067864365E1,1.095721436E-1,1.087081226E1
9.323211125E0,2.190993805E0,1.070903046E1,8.726852417E-2,1.093121233E1
9.333217125E0,2.192191315E0,1.042447220E1,3.942800903E-1,1.065977393E1
9.343224125E0,2.193239136E0,1.004605911E1,7.303312683E-1,1.030858794E1
9.353230125E0,2.038311310E0,9.831405487E0,6.405180359E-1,1.006089013E1
9.363237125E0,1.630858612E0,9.799970856E0,5.607339478E-1,9.950555318E0
9.373243125E0,1.239272919E0,9.763895874E0,5.081932068E-1,9.855339687E0
9.383249125E0,1.139280853E0,9.856553192E0,4.504133606E-1,9.932395174E0
9.393256125E0,1.293310547E0,9.818681946E0,2.707868958E-1,9.907193996E0
9.403262125E0,1.409618683E0,9.752968597E0,1.493893433E-1,9.855442074E0
9.413268125E0,1.618135071E0,9.795779572E0,1.701960754E-1,9.929986164E0
9.423275125E0,1.660646667E0,9.832902374E0,-1.317260742E-2,9.972155734E0
9.433281125E0,1.633702698E0,9.901459808E0,-3.082090759E-1,1.004006393E1
9.443287125E0,1.721869354E0,9.968370667E0,-5.981561279E-1,1.013365870E1
9.453294125E0,1.765877838E0,1.000339783E1,-6.571334839E-1,1.017929846E1
9.463300125E0,1.623224487E0,1.011431717E1,-7.104226685E-1,1.026834796E1
9.473307125E0,1.631008301E0,1.025741959E1,-9.478289795E-1,1.042944027E1
9.483313125E0,1.795516205E0,1.025756927E1,-1.093625793E0,1.047079860E1
9.493319125E0,1.810036011E0,1.017703674E1,-1.140478363E0,1.039947105E1
9.503326125E0,1.706451416E0,1.014889526E1,-1.217268677E0,1.036309773E1
9.513332125E0,1.648970947E0,1.025682083E1,-1.275048523E0,1.046648114E1
9.523338125E0,1.764380951E0,1.039812698E1,-1.245110779E0,1.061999933E1
9.533345125E0,1.778751068E0,1.028466293E1,-1.191821594E0,1.050517424E1
9.543351125E0,1.678609314E0,1.061487625E1,-8.632548523E-1,1.078139768E1
9.553358125E0,1.874402161E0,1.127006378E1,-5.037025452E-1,1.143597120E1
9.563364125E0,2.508483582E0,1.177241913E1,-6.370751953E-1,1.205355577E1
9.573370125E0,3.229384460E0,1.219933136E1,-8.831634521E-1,1.265039870E1
9.583377125E0,3.592080231E0,1.252834717E1,-1.181493073E0,1.308657514E1
9.593383125E0,3.196902008E0,1.269599854E1,-1.777254181E0,1.321238789E1
9.603389125E0,2.265389099E0,1.307950104E1,-2.156266022E0,1.344822733E1
9.613396125E0,1.787283325E0,1.379980316E1,-1.829046478E0,1.403475543E1
9.623402125E0,2.492915955E0,1.470422241E1,-1.114881592E0,1.495565939E1
9.633409125E0,3.660188599E0,1.567240906E1,-6.667135620E-1,1.610794503E1
9.643415125E0,4.645589447E0,1.659613815E1,-5.730084229E-1,1.724359712E1
9.653421125E0,5.608536987E0,1.723081833E1,-9.482780457E-1,1.814541316E1
9.663428125E0,6.132746887E0,1.767898636E1,-1.681303711E0,1.878786644E1
9.673434125E0,5.758375397E0,1.781939438E1,-2.443967743E0,1.888551513E1
9.683440125E0,5.173242188E0,1.795246765E1,-3.027304688E0,1.892665061E1
9.693447125E0,5.186863861E0,1.825603638E1,-2.911295929E0,1.920057460E1
9.703453125E0,6.411467285E0,1.865331024E1,-1.964215393E0,1.982198370E1
9.713460125E0,7.635172577E0,1.882275787E1,-8.788224792E-1,2.033136501E1
9.723466125E0,8.231682129E0,1.838716370E1,-4.415817261E-2,2.014572732E1
9.733472125E0,7.875722351E0,1.738170456E1,3.433859253E-1,1.908582117E1
9.743479125E0,6.639892273E0,1.583167786E1,3.641926575E-1,1.717157038E1
9.753485125E0,5.049898682E0,1.416833679E1,4.523593140E-1,1.504818504E1
9.763492125E0,3.575015717E0,1.259959900E1,1.144519958E0,1.314688397E1
9.773498125E0,2.697091370E0,1.095182556E1,1.991309052E0,1.145347531E1
9.783504125E0,1.857936401E0,9.400751038E0,2.561024323E0,9.918915935E0
9.793511125E0,1.248403931E0,7.955057373E0,2.726580048E0,8.501510980E0
9.803517125E0,8.402027893E-1,6.355932770E0,2.260000305E0,6.797898461E0
9.813523125E0,2.812651062E-1,4.777764587E0,1.591191101E0,5.043613153E0
9.823530125E0,-4.547543335E-1,3.414549408E0,1.044228516E0,3.599494736E0
9.833536125E0,-1.211879883E0,2.255809021E0,5.782475281E-1,2.625204257E0
9.843542125E0,-1.971999207E0,1.362466736E0,2.944377136E-1,2.414909945E0
