"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.351674333E0,2.773881683E0,5.851781158E0,4.013004913E0,7.618528123E0
3.361684333E0,2.241289215E0,6.203100586E0,3.881129150E0,7.652777124E0
3.371694333E0,1.802102509E0,6.455924835E0,3.960314484E0,7.785282894E0
3.381703333E0,1.863474884E0,6.690786438E0,4.493655396E0,8.272369710E0
3.391713333E0,2.342927856E0,6.917265472E0,5.425317993E0,9.097908984E0
3.401723333E0,2.741698608E0,7.075037384E0,6.720724182E0,1.013613332E1
3.411732333E0,2.564616852E0,6.980134735E0,7.504045258E0,1.056457457E1
3.421742333E0,2.175276489E0,6.785838776E0,7.576644287E0,1.040120062E1
3.431751333E0,1.913620605E0,6.794071655E0,7.413034515E0,1.023593836E1
3.441761333E0,2.155667267E0,7.029382324E0,7.345973969E0,1.039338495E1
3.451771333E0,2.456092529E0,7.066505127E0,7.139553223E0,1.034123326E1
3.461780333E0,2.155068512E0,7.049889679E0,6.808741150E0,1.003514927E1
3.471790333E0,1.786385193E0,6.994953918E0,6.373296661E0,9.630133058E0
3.481799333E0,1.736239471E0,7.039411469E0,6.083199921E0,9.464309938E0
3.491809333E0,1.760788422E0,7.184160461E0,5.850583649E0,9.430899556E0
3.501819333E0,1.916315002E0,7.194938049E0,5.546565857E0,9.284599589E0
3.511828208E0,1.951940918E0,7.051236877E0,5.237608337E0,8.997919534E0
3.521838208E0,1.627415771E0,6.863676910E0,5.283263397E0,8.813138768E0
3.531848208E0,8.419990540E-1,6.578819275E0,5.758525085E0,8.783532127E0
3.541857208E0,7.634124756E-2,6.121071167E0,6.222111053E0,8.728574121E0
3.551867208E0,-4.481680298E-1,5.636977844E0,6.628366241E0,8.712727060E0
3.561876208E0,-7.250921631E-1,5.454656982E0,7.048542480E0,8.942091061E0
3.571886208E0,-6.388714600E-1,5.432353363E0,7.417824554E0,9.216438625E0
3.581896208E0,-3.405418396E-1,5.450016632E0,7.564220123E0,9.329312735E0
3.591905208E0,1.437011719E-2,5.588628387E0,7.448211365E0,9.311757422E0
3.601915208E0,4.391867065E-1,5.826483765E0,7.151378632E0,9.234880311E0
3.611924208E0,9.864486694E-1,6.155349884E0,6.821315002E0,9.240765744E0
3.621934208E0,1.588347015E0,6.512956238E0,6.430028687E0,9.289064221E0
3.631944208E0,1.983525238E0,6.833589478E0,6.207591248E0,9.442801841E0
3.641953208E0,2.155816956E0,7.031328278E0,6.034700775E0,9.513397791E0
3.651963208E0,2.157463531E0,7.111860809E0,5.869893494E0,9.470420407E0
3.661973208E0,1.943857727E0,7.144193573E0,5.833668823E0,9.426015946E0
3.671982208E0,1.689985657E0,7.116800537E0,5.988147583E0,9.453190619E0
3.681992208E0,1.468745728E0,6.988816681E0,6.294261017E0,9.519374683E0
3.692001208E0,1.355281677E0,6.816674652E0,6.590195618E0,9.577813948E0
3.702011208E0,1.306632843E0,6.704408112E0,6.720873871E0,9.582615671E0
3.712021208E0,1.392703857E0,6.722221069E0,6.819219360E0,9.676240635E0
3.722030208E0,1.539698181E0,6.743776245E0,6.954238586E0,9.808701384E0
3.732040208E0,1.589245148E0,6.732848969E0,7.051985321E0,9.878636158E0
3.742049208E0,1.530567169E0,6.715185699E0,7.089407501E0,9.884131401E0
3.752059208E0,1.484463043E0,6.685247955E0,7.134463806E0,9.889223658E0
3.762069208E0,1.534010010E0,6.760541382E0,7.184908905E0,9.984038384E0
3.772078208E0,1.615290985E0,6.875202942E0,7.242539063E0,1.011592569E1
3.782088208E0,1.626367950E0,6.912026367E0,7.210954742E0,1.012022972E1
3.792098208E0,1.625170441E0,6.925797729E0,7.120542755E0,1.006528600E1
3.802107208E0,1.849104767E0,6.927743683E0,7.191644897E0,1.015542108E1
3.812117208E0,2.517614594E0,6.985822906E0,7.583380280E0,1.061356497E1
3.822126208E0,1.764380951E0,7.010820923E0,7.845784607E0,1.066869187E1
3.832136208E0,1.410516815E0,6.808292084E0,7.823780365E0,1.046680171E1
3.842146208E0,1.741927643E0,6.622977448E0,7.566166077E0,1.020514631E1
3.852155208E0,2.041754150E0,6.533164215E0,7.527696075E0,1.017434041E1
3.862165208E0,1.711241455E0,6.612798615E0,7.087311859E0,9.843141888E0
3.872174208E0,1.783092041E0,6.767726440E0,7.092101898E0,9.963907252E0
3.882184208E0,1.673968964E0,6.706354065E0,7.251370697E0,1.001797055E1
3.892194208E0,1.482367401E0,6.553372192E0,7.253166962E0,9.886987973E0
3.902203208E0,1.396296387E0,6.448141022E0,7.217690735E0,9.778712890E0
3.912213208E0,1.325343933E0,6.367159424E0,7.275620270E0,9.758683619E0
3.922222208E0,1.338366852E0,6.327940979E0,7.357200623E0,9.796043276E0
3.932232208E0,1.493144989E0,6.337820435E0,7.523055725E0,9.949563672E0
3.942242208E0,1.653012543E0,6.370901642E0,7.734565887E0,1.015600057E1
3.952251208E0,1.689087524E0,6.358926544E0,7.787705383E0,1.019496536E1
3.962261208E0,1.548829193E0,6.311624908E0,7.592361603E0,9.993969960E0
3.972271208E0,1.510359192E0,6.265820160E0,7.414531403E0,9.824304713E0
3.982280208E0,1.486858063E0,6.185886383E0,7.230264587E0,9.630818410E0
3.992290208E0,1.377585297E0,6.137985992E0,7.123237152E0,9.503321568E0
4.002299208E0,1.330732727E0,6.068680115E0,7.126530304E0,9.454478415E0
4.012309208E0,1.462758179E0,6.100414124E0,7.009024658E0,9.406441443E0
4.022319208E0,1.819167023E0,6.541846161E0,6.633755035E0,9.492724884E0
4.032328208E0,1.738484802E0,6.630312195E0,7.031178589E0,9.819411467E0
4.042338208E0,1.749412079E0,6.599326630E0,7.065606995E0,9.825189911E0
4.052347208E0,1.774260406E0,6.740333405E0,7.134763184E0,9.974213758E0
4.062357208E0,1.617087250E0,6.606212311E0,7.125482483E0,9.850355977E0
4.072367208E0,1.459614716E0,6.310427399E0,7.032974854E0,9.561103721E0
4.082376208E0,1.487007751E0,6.343358917E0,7.054230652E0,9.602685275E0
4.092386208E0,1.599423981E0,6.557563477E0,7.075486450E0,9.778665774E0
4.102395208E0,1.714983673E0,6.767277374E0,6.965614929E0,9.861896542E0
4.112405208E0,1.736389160E0,6.916966095E0,6.741081848E0,9.813340499E0
4.122415208E0,1.835333405E0,7.044650574E0,6.668632507E0,9.872497654E0
4.132424208E0,1.858385468E0,7.036717072E0,6.664141846E0,9.868118880E0
4.142434208E0,1.823507996E0,6.815327454E0,6.686295776E0,9.720103956E0
4.152443208E0,1.743274841E0,6.670428772E0,6.821015625E0,9.698447367E0
4.162453208E0,1.626667328E0,6.553521881E0,6.975644073E0,9.708465681E0
4.172463208E0,1.519789581E0,6.481371918E0,7.138804779E0,9.761171855E0
4.182472208E0,1.488055573E0,6.485563202E0,7.341183929E0,9.908068476E0
4.192482208E0,1.465003510E0,6.509363708E0,7.460485840E0,1.000884110E1
4.202491208E0,1.416654053E0,6.468049622E0,7.522606659E0,1.002158598E1
4.212501208E0,1.381926270E0,6.413113861E0,7.542664948E0,9.996476585E0
4.222511208E0,1.330882416E0,6.341263275E0,7.468269653E0,9.887260467E0
4.232520208E0,1.223854980E0,6.263125763E0,7.363936615E0,9.744338244E0
4.242530208E0,1.272952881E0,6.401737518E0,7.178023224E0,9.701890006E0
4.252539208E0,1.437909851E0,6.544839935E0,7.172035675E0,9.815325274E0
4.262549208E0,1.654808807E0,6.591093750E0,7.166347504E0,9.876104776E0
4.272559208E0,1.748963013E0,6.579418030E0,7.142846375E0,9.867515775E0
4.282568208E0,1.668879547E0,6.538253632E0,7.006030884E0,9.727198376E0
4.292578208E0,1.629361725E0,6.456074524E0,6.847809906E0,9.551346418E0
4.302588208E0,1.561852112E0,6.386768646E0,6.757397919E0,9.428288413E0
4.312597208E0,1.517544250E0,6.353388062E0,6.700366516E0,9.357531291E0
4.322607208E0,1.460961914E0,6.308182068E0,6.706803131E0,9.322487809E0
4.332616208E0,1.453327789E0,6.319259033E0,6.782845001E0,9.383612455E0
4.342626208E0,1.484313354E0,6.362818451E0,6.964417419E0,9.549437406E0
4.352635208E0,1.596729584E0,6.419400787E0,7.184160461E0,9.765777663E0
4.362645208E0,1.638043671E0,6.359824677E0,7.326813812E0,9.839347419E0
4.372655208E0,1.644779663E0,6.305188293E0,7.299720154E0,9.785019871E0
4.382664208E0,1.619332581E0,6.327491913E0,7.158863068E0,9.690650769E0
4.392674208E0,1.613494720E0,6.321055298E0,6.928192749E0,9.516247163E0
4.402684208E0,1.623523865E0,6.348598022E0,6.695875854E0,9.368846250E0
4.412693208E0,1.344354401E0,6.328090668E0,6.363716583E0,9.074629965E0
4.422703208E0,1.589843903E0,6.375242615E0,6.427184601E0,9.191301536E0
4.432712208E0,1.530716858E0,6.599775696E0,6.420149231E0,9.333726452E0
4.442722208E0,1.425036621E0,6.766528931E0,6.217470703E0,9.299117436E0
4.452732208E0,1.725611572E0,6.283782806E0,6.206842804E0,8.999364380E0
4.462741208E0,1.157243500E0,5.232818298E0,6.371201019E0,8.325491114E0
4.472751208E0,6.533912659E-1,5.848637695E0,7.333250427E0,9.402661584E0
4.482760208E0,1.437311096E0,5.810916138E0,8.006699982E0,9.996992255E0
4.492770208E0,2.528092804E0,5.809868317E0,8.272247772E0,1.041997631E1
4.502780208E0,4.322112122E0,6.270759888E0,8.372988281E0,1.131856950E1
4.512789333E0,6.357279968E0,6.413712616E0,8.478219452E0,1.238672367E1
4.522799333E0,7.811056824E0,6.958729248E0,8.808881836E0,1.367599798E1
4.532808333E0,9.119336243E0,7.590565338E0,9.108558655E0,1.495810203E1
4.542818333E0,1.066337540E1,8.287216644E0,8.180638275E0,1.578950212E1
4.552828333E0,1.244916183E1,9.406588898E0,5.943690033E0,1.669709544E1
4.562837333E0,1.483699631E1,1.054931259E1,3.478167114E0,1.853434925E1
4.572847333E0,1.751971756E1,1.158500885E1,1.875150604E0,2.108717912E1
4.582856333E0,2.015633469E1,1.291978317E1,1.130299530E0,2.396823319E1
4.592866333E0,2.224823456E1,1.380788635E1,1.518592072E0,2.622875880E1
4.602876333E0,2.426334412E1,1.490809845E1,3.460503845E0,2.868686727E1
4.612885333E0,2.718751328E1,1.656724823E1,6.541696472E0,3.250274426E1
4.622895333E0,3.075115265E1,1.958736786E1,8.810378723E0,3.750894749E1
4.632904333E0,3.414744003E1,2.203822128E1,9.025331726E0,4.163156820E1
4.642914333E0,3.766856781E1,2.409778839E1,9.056317291E0,4.562500728E1
4.652924333E0,4.184203903E1,2.606499756E1,8.932674408E0,5.009923153E1
4.662933333E0,4.456891846E1,2.659759003E1,7.845185852E0,5.249159198E1
4.672943333E0,4.610906570E1,2.471211090E1,7.023544464E0,5.278318427E1
4.682952333E0,4.664345444E1,1.965323090E1,6.450536041E0,5.102421721E1
4.692962333E0,4.749682983E1,1.232027985E1,7.638914795E0,4.965975392E1
4.702972333E0,4.801684845E1,3.707490234E0,1.231444199E1,4.970924160E1
4.712981333E0,4.510570221E1,-5.917644196E0,1.898741547E1,4.929568775E1
4.722991333E0,3.844814667E1,-1.545386353E1,2.538361450E1,4.859433882E1
4.733000333E0,3.019460999E1,-2.285776703E1,2.906446014E1,4.773819047E1
4.743010333E0,2.484353760E1,-2.719305176E1,2.917268509E1,4.698626373E1
4.753020333E0,2.199990097E1,-3.057167587E1,2.910263077E1,4.759817356E1
4.763029333E0,2.117122421E1,-3.404774734E1,2.889261749E1,4.941915802E1
4.773039333E0,2.223506195E1,-3.851850037E1,2.566652618E1,5.135020367E1
4.783048333E0,2.038386154E1,-4.377077820E1,1.979184265E1,5.218332944E1
4.793058333E0,1.419977142E1,-4.835005554E1,1.187585403E1,5.177255343E1
4.803068333E0,6.044280853E0,-5.123066528E1,3.115022278E0,5.167995511E1
4.813077333E0,-5.803431702E-1,-5.219945068E1,-4.122726746E0,5.236522057E1
4.823087333E0,-4.956343231E0,-5.209287231E1,-1.104882385E1,5.348185854E1
4.833096333E0,-1.043450134E1,-5.148453735E1,-1.582509155E1,5.486319283E1
4.843106333E0,-1.770114029E1,-5.068475052E1,-1.717693039E1,5.636773226E1
4.853116333E0,-2.532598434E1,-4.960205200E1,-1.554038361E1,5.782103915E1
4.863125333E0,-3.251403671E1,-4.964486298E1,-9.940378876E0,6.017130658E1
4.873135333E0,-3.782409439E1,-4.883325073E1,-1.630559235E0,6.179002522E1
4.883144333E0,-3.621254562E1,-4.751075089E1,4.214635620E0,5.988641802E1
4.893154333E0,-2.941847397E1,-4.696348892E1,6.844666443E0,5.583784882E1
4.903164333E0,-2.095986374E1,-4.669779144E1,7.109914856E0,5.167736935E1
4.913173333E0,-1.362706238E1,-4.722724045E1,4.349505157E0,4.934599543E1
4.923183333E0,-7.785460052E0,-4.764412354E1,-2.174977112E-1,4.827652847E1
4.933192333E0,-2.351310425E0,-4.745192322E1,-4.151167603E0,4.769115086E1
4.943202333E0,3.015179901E0,-4.752182785E1,-8.684191132E0,4.840279545E1
4.953212333E0,1.082204544E1,-4.875556229E1,-1.169203629E1,5.129254560E1
4.963221333E0,2.002071671E1,-5.034301117E1,-9.267378387E0,5.496482669E1
4.973231333E0,3.192126938E1,-4.957750305E1,-2.156565399E0,5.900463560E1
4.983240333E0,4.821294067E1,-4.153787155E1,6.829248505E0,6.400407063E1
4.993250333E0,5.936445099E1,-2.816722595E1,1.361523697E1,6.710369093E1
5.003260333E0,6.693166489E1,-1.500434830E1,2.096510284E1,7.172526591E1
5.013269333E0,7.096607529E1,-1.803449707E0,3.414758972E1,7.877495894E1
5.023279333E0,6.017262039E1,5.806724854E0,4.865063049E1,7.759733337E1
5.033288333E0,4.199023087E1,7.480843506E0,6.017396759E1,7.375668704E1
5.043298333E0,2.832215378E1,5.182223511E0,6.117149323E1,6.760881169E1
5.053308333E0,2.371248962E1,4.778962097E0,5.932927414E1,6.407092486E1
5.063317333E0,2.329665436E1,6.900051270E0,5.887077759E1,6.368762255E1
5.073327333E0,2.212998047E1,7.300169220E0,5.257891159E1,5.751148103E1
5.083336333E0,1.932316727E1,6.059249725E0,4.077386032E1,4.552589358E1
5.093346333E0,1.772898239E1,4.833748169E0,2.906221481E1,3.438450622E1
5.103356333E0,1.911210617E1,4.981790314E0,1.914533707E1,2.750699490E1
5.113365333E0,2.038670563E1,6.435866547E0,1.306438248E1,2.505426579E1
5.123375333E0,1.941118423E1,7.274422760E0,1.178319672E1,2.384439189E1
5.133384333E0,1.670541092E1,6.715185699E0,1.281365387E1,2.209873749E1
5.143394333E0,1.297052765E1,5.392386475E0,1.330642914E1,1.934873318E1
5.153404333E0,9.450298004E0,4.363725586E0,1.343635895E1,1.699664600E1
5.163413333E0,7.035220184E0,3.568279724E0,1.310674438E1,1.529750606E1
5.173423333E0,5.055886230E0,2.787054291E0,1.251906647E1,1.378610469E1
5.183432333E0,3.279230804E0,2.262844391E0,1.193093948E1,1.257859835E1
5.193442333E0,2.827021179E0,1.986519012E0,1.095182556E1,1.148393616E1
5.203451333E0,2.611619110E0,1.874851227E0,9.704469452E0,1.022312813E1
5.213461333E0,2.319726105E0,1.807042236E0,8.346493378E0,8.849321022E0
5.223471333E0,2.083217926E0,2.220332794E0,7.282056885E0,7.892909927E0
5.233480333E0,2.075134735E0,2.819836121E0,6.504873047E0,7.387220944E0
5.243490333E0,2.684517517E0,3.397634583E0,6.489604797E0,7.801636077E0
5.253499333E0,3.590433655E0,4.029770050E0,6.928941193E0,8.782965703E0
5.263509333E0,4.168681183E0,4.546645203E0,7.085216217E0,9.394156388E0
5.273519333E0,4.235741730E0,4.818180542E0,6.933581543E0,9.446212191E0
5.283528333E0,3.898043976E0,4.999752960E0,6.734794922E0,9.249310198E0
5.293538333E0,3.705993347E0,5.210514679E0,6.600524139E0,9.189709942E0
5.303547333E0,3.690575409E0,5.309907990E0,6.210285645E0,8.965663249E0
5.313557333E0,3.288511505E0,5.424270172E0,5.872438202E0,8.644220338E0
5.323567333E0,2.853815460E0,5.409301300E0,5.898633728E0,8.496980822E0
5.333576333E0,2.678380280E0,5.347928925E0,6.412664795E0,8.769055506E0
5.343586333E0,2.678679657E0,5.332211609E0,7.251520386E0,9.391078386E0
5.353595333E0,2.769989777E0,5.166057129E0,8.217312012E0,1.009382020E1
5.363605333E0,2.705773315E0,4.972060547E0,9.084608459E0,1.070386408E1
5.373615333E0,2.457888794E0,4.709656219E0,9.686057739E0,1.104725276E1
5.383624333E0,2.266436920E0,4.584067383E0,1.003902374E1,1.126642835E1
5.393634333E0,2.332000580E0,4.579127655E0,1.015024246E1,1.137690902E1
5.403643333E0,2.491718445E0,4.524790649E0,1.007839188E1,1.132503307E1
5.413653333E0,2.654579773E0,4.496050415E0,9.863588562E0,1.116027071E1
5.423662333E0,2.683020630E0,4.627028046E0,9.580676880E0,1.097257298E1
5.433672333E0,2.543061676E0,4.841981049E0,9.269024963E0,1.076228447E1
5.443682333E0,2.502945099E0,4.935386810E0,8.907077637E0,1.048612460E1
5.453691333E0,2.470762024E0,4.939129028E0,8.419691162E0,1.006930285E1
5.463701333E0,2.291434937E0,5.026098175E0,7.882907410E0,9.625620300E0
5.473710333E0,2.244732056E0,5.129982147E0,7.390880585E0,9.272575405E0
5.483720333E0,2.365830231E0,5.218298492E0,6.999444580E0,9.045441740E0
5.493730333E0,2.376158752E0,5.278024292E0,6.870412903E0,8.983665416E0
5.503739333E0,2.227966919E0,5.287155304E0,6.890321503E0,8.966291218E0
5.513750208E0,2.096390533E0,5.243446198E0,6.894961853E0,8.912299381E0
5.523759208E0,1.991009674E0,5.229974213E0,6.928342438E0,8.906103453E0
5.533769208E0,1.864223328E0,5.244194641E0,7.018455048E0,8.957433634E0
5.543779208E0,1.815724182E0,5.222340088E0,7.004833374E0,8.923977863E0
5.553788208E0,1.815424805E0,5.184618530E0,6.915918274E0,8.832098397E0
5.563798208E0,1.886377258E0,5.274731140E0,6.872658234E0,8.866489664E0
5.573807208E0,2.174528046E0,5.402265930E0,6.777755585E0,8.935939803E0
5.583817208E0,2.502046967E0,5.543422394E0,6.610403595E0,8.982605777E0
5.593826208E0,2.503843231E0,5.601351929E0,6.448739777E0,8.901158299E0
5.603836208E0,2.399360504E0,5.586682434E0,6.325845337E0,8.774068080E0
5.613846208E0,2.316732330E0,5.564977570E0,6.352489929E0,8.757302801E0
5.623855208E0,2.292033691E0,5.531896362E0,6.325096893E0,8.709887859E0
5.633865208E0,2.291884003E0,5.554798737E0,6.329587555E0,8.727668641E0
5.643874208E0,2.245031433E0,5.571414185E0,6.458170166E0,8.819795011E0
5.653884208E0,2.233804779E0,5.536237335E0,6.664291534E0,8.947211257E0
5.663894208E0,2.165247345E0,5.462889862E0,6.956184540E0,9.106040032E0
5.673903208E0,2.102527771E0,5.402415619E0,7.355853424E0,9.365644513E0
5.683913208E0,2.106569366E0,5.391937408E0,7.682174835E0,9.619066156E0
5.693922208E0,2.206411743E0,5.415438538E0,7.826025696E0,9.769437319E0
5.703932208E0,2.246079254E0,5.385650482E0,7.831414490E0,9.766327664E0
5.713941208E0,2.304158478E0,5.333259430E0,7.818690948E0,9.740879354E0
5.723951208E0,2.371069336E0,5.371729431E0,7.799979858E0,9.763049353E0
5.733961208E0,2.596350861E0,5.498515778E0,7.635621643E0,9.761015901E0
5.743970208E0,2.779120789E0,5.597310333E0,7.425758057E0,9.705425186E0
5.753980208E0,2.802322540E0,5.589676208E0,7.349267120E0,9.649311838E0
5.763989208E0,2.668800201E0,5.538632355E0,7.419920197E0,9.636086270E0
5.773999208E0,2.477647705E0,5.448070679E0,7.476352844E0,9.576850428E0
5.784009208E0,2.386487274E0,5.423372040E0,7.471562805E0,9.535855313E0
5.794018208E0,2.372566223E0,5.425317993E0,7.450157318E0,9.516721593E0
5.804028208E0,2.617007904E0,5.384452972E0,7.616311798E0,9.687583269E0
5.814037208E0,2.965932312E0,5.693560181E0,7.844587097E0,1.013661328E1
5.824047208E0,2.293680267E0,5.904321899E0,7.714357910E0,9.981648372E0
5.834056208E0,2.985691223E0,5.362748108E0,7.885302429E0,9.992567926E0
5.844066208E0,2.678380280E0,5.738466797E0,7.918683014E0,1.013949026E1
5.854076208E0,2.634371796E0,5.780529327E0,7.887398071E0,1.012746179E1
5.864085208E0,2.725232849E0,5.667664032E0,7.945477295E0,1.013311004E1
5.874095208E0,2.637964325E0,5.695356445E0,7.927065582E0,1.011109834E1
5.884104208E0,2.578088837E0,5.702840881E0,7.822882233E0,1.001830438E1
5.894114208E0,2.496807861E0,5.661227417E0,7.670050049E0,9.854603651E0
5.904124208E0,2.424957275E0,5.628744965E0,7.572153625E0,9.741698938E0
5.914133208E0,2.373913422E0,5.632636871E0,7.462431793E0,9.646240269E0
5.924143208E0,2.337089996E0,5.607339478E0,7.436984711E0,9.602759356E0
5.934152208E0,2.343975677E0,5.600902863E0,7.504045258E0,9.652721382E0
5.944162208E0,2.378553772E0,5.595214691E0,7.539970551E0,9.685819603E0
5.954171208E0,2.440524902E0,5.610932007E0,7.603887634E0,9.760011626E0
5.964181208E0,2.536475372E0,5.652395782E0,7.663912811E0,9.854889394E0
5.974191208E0,2.598296814E0,5.663023682E0,7.761060791E0,9.952640260E0
5.984200208E0,2.553090820E0,5.563181305E0,7.894433441E0,9.989461363E0
5.994210208E0,2.431393890E0,5.482349396E0,7.969277802E0,9.973826739E0
6.004219208E0,2.406545563E0,5.522316284E0,7.968080292E0,9.988880930E0
6.014229208E0,2.539618835E0,5.619464264E0,7.907007294E0,1.002740279E1
6.024239208E0,2.779120789E0,5.723348236E0,7.719147949E0,1.000327309E1
6.034248208E0,2.893333282E0,5.773793335E0,7.469167786E0,9.874033338E0
6.044258208E0,2.858306122E0,5.752238159E0,7.274422760E0,9.704400250E0
6.054267208E0,2.759810944E0,5.716612244E0,7.233707428E0,9.624070612E0
6.064277208E0,2.689606934E0,5.684279480E0,7.271129608E0,9.613237979E0
6.074286208E0,2.665956116E0,5.670508118E0,7.344028015E0,9.653845442E0
6.084296208E0,2.715652771E0,5.650300140E0,7.441325684E0,9.730055991E0
6.094306208E0,2.799777832E0,5.670358429E0,7.504045258E0,9.813379431E0
6.104315208E0,2.880609741E0,5.703140259E0,7.538623352E0,9.882032348E0
6.114325208E0,2.864593048E0,5.662275238E0,7.559579773E0,9.869878446E0
6.124334208E0,2.762505341E0,5.603746948E0,7.497009888E0,9.759025201E0
6.134344208E0,2.675835571E0,5.598208466E0,7.371870117E0,9.635585247E0
6.144354208E0,2.686762848E0,5.640420685E0,7.235354004E0,9.559465867E0
6.154363208E0,2.753973083E0,5.690716095E0,7.134314117E0,9.532421274E0
6.164373208E0,2.841840363E0,5.693560181E0,7.120692444E0,9.549709161E0
6.174382208E0,2.876268768E0,5.662125549E0,7.077582092E0,9.509193238E0
6.184392208E0,2.894830170E0,5.658083954E0,7.087611237E0,9.519883864E0
6.194401208E0,2.928360443E0,5.651946716E0,7.208859100E0,9.617039362E0
6.204411208E0,2.913541260E0,5.602250061E0,7.309599609E0,9.659408619E0
6.214421208E0,2.856958923E0,5.547014923E0,7.355404358E0,9.645390719E0
6.224430208E0,2.820734253E0,5.530100098E0,7.391479340E0,9.652591136E0
6.234440208E0,2.789748688E0,5.554649048E0,7.512427826E0,9.750558734E0
6.244449208E0,2.824326782E0,5.551355896E0,7.675738220E0,9.884904212E0
6.254459208E0,2.840942230E0,5.559439087E0,7.703879700E0,9.916051540E0
6.264468208E0,2.812351685E0,5.542524261E0,7.614365845E0,9.828909624E0
6.274478208E0,2.756667480E0,5.508694611E0,7.593110046E0,9.777538140E0
6.284488208E0,2.755020905E0,5.512287140E0,7.675887909E0,9.843510801E0
6.294497208E0,2.800226898E0,5.542374573E0,7.714208221E0,9.902938709E0
6.304507208E0,2.890040131E0,5.578150177E0,7.717351685E0,9.951161157E0
6.314516208E0,2.915487213E0,5.608836365E0,7.768395538E0,1.001534225E1
6.324526208E0,2.882855072E0,5.598058777E0,7.737559662E0,9.975918251E0
6.334535208E0,2.934347992E0,5.618416443E0,7.650590515E0,9.935216993E0
6.344545208E0,2.986140289E0,5.679788818E0,7.578739929E0,9.930475002E0
6.354555208E0,3.007545776E0,5.663772125E0,7.480394440E0,9.852915673E0
6.364564208E0,2.989283752E0,5.680387573E0,7.385491791E0,9.785096286E0
6.374574208E0,3.024161224E0,5.704786835E0,7.304510193E0,9.749154481E0
6.384583208E0,3.034639435E0,5.717809753E0,7.250322876E0,9.719545601E0
6.394593208E0,3.029400330E0,5.747747498E0,7.278314667E0,9.756420042E0
6.404602208E0,3.104843445E0,5.777685242E0,7.341932373E0,9.845083572E0
6.414612208E0,3.191064148E0,5.813011780E0,7.294630737E0,9.858277433E0
6.424622208E0,3.189866638E0,5.786516876E0,7.222630463E0,9.789045793E0
6.434631208E0,3.227737885E0,5.767057343E0,7.219636688E0,9.787767680E0
6.444641208E0,3.265609131E0,5.788462830E0,7.263794861E0,9.845467013E0
6.454650208E0,3.291056213E0,5.833818512E0,7.259603577E0,9.877567186E0
6.464660208E0,3.425476685E0,5.915099487E0,7.197931824E0,9.926354568E0
6.474670208E0,3.624113617E0,6.007756805E0,7.129673767E0,1.000297902E1
6.484679208E0,3.887416077E0,6.122867432E0,7.043153687E0,1.010977365E1
6.494689208E0,4.228257294E0,6.328539734E0,7.013964386E0,1.035008557E1
6.504698208E0,4.516557770E0,6.500681763E0,6.915469208E0,1.051103572E1
6.514707333E0,4.605921936E0,6.625671844E0,6.912924500E0,1.062556207E1
6.524716333E0,4.626429291E0,6.726562042E0,6.999294891E0,1.075363259E1
6.534726333E0,4.521946564E0,6.774761810E0,7.139702911E0,1.083147063E1
6.544736333E0,4.367318115E0,6.691834259E0,7.198829956E0,1.075533663E1
6.554745333E0,4.224066010E0,6.575526123E0,7.171137543E0,1.060686057E1
6.564755333E0,4.116439819E0,6.583609314E0,7.241491241E0,1.061735296E1
6.574764333E0,4.159101105E0,6.609655151E0,7.279661865E0,1.067610135E1
6.584774333E0,4.355792084E0,6.655459900E0,7.297325134E0,1.079439787E1
6.594783333E0,4.670288086E0,6.772067413E0,7.333849182E0,1.102079088E1
6.604793333E0,4.976700897E0,6.893315277E0,7.351063385E0,1.123937188E1
6.614803333E0,5.096451874E0,7.012317810E0,7.377109222E0,1.138280120E1
6.624812333E0,5.140759735E0,7.161258087E0,7.528294830E0,1.159250840E1
6.634822333E0,5.193300476E0,7.300468597E0,7.519762573E0,1.169675343E1
6.644831333E0,5.075794830E0,7.412735138E0,7.451654205E0,1.167216714E1
6.654841333E0,4.865781555E0,7.514224091E0,7.589517517E0,1.173627581E1
6.664850333E0,4.877756653E0,7.585026855E0,7.941884766E0,1.201660002E1
6.674860333E0,5.353617096E0,7.767946472E0,8.302634583E0,1.256725704E1
6.684870333E0,6.300697632E0,8.241561584E0,8.673563232E0,1.352230850E1
6.694879333E0,7.393574982E0,8.861422577E0,9.027876434E0,1.465238254E1
6.704889333E0,8.132288818E0,9.423503723E0,9.213939514E0,1.548654982E1
6.714898333E0,8.395740967E0,9.674681396E0,8.930578766E0,1.561547833E1
6.724908333E0,8.305328979E0,9.634564819E0,8.484955444E0,1.529044792E1
6.734917333E0,8.059989166E0,9.621541901E0,8.186027069E0,1.498494355E1
6.744927333E0,7.812104645E0,9.584119720E0,8.075706482E0,1.476825531E1
6.754937333E0,7.547305298E0,9.582922211E0,8.181386719E0,1.468772630E1
6.764946333E0,7.238198090E0,9.541608124E0,8.421487427E0,1.464087592E1
6.774956333E0,7.114255829E0,9.515711975E0,8.428822174E0,1.456730770E1
6.784965333E0,7.243586884E0,9.711654510E0,8.308173065E0,1.469052497E1
6.794975333E0,7.930059357E0,1.017494110E1,8.368497620E0,1.537683388E1
6.804984333E0,8.800050201E0,1.040216858E1,8.312064972E0,1.596046424E1
