"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.632274000E0,2.588716736E0,9.551936646E0,-1.291514282E0,9.980428706E0
6.642282000E0,2.775827637E0,9.355395355E0,-1.232836304E0,9.836082893E0
6.652290000E0,2.526895294E0,9.376351776E0,-1.088386688E0,9.771681434E0
6.662297000E0,2.440524902E0,9.339827728E0,-1.084644470E0,9.714164782E0
6.672305000E0,2.533780975E0,9.326355743E0,-1.085093536E0,9.725141925E0
6.682313000E0,2.691852264E0,9.392967224E0,-1.001417542E0,9.822257326E0
6.692320000E0,2.828518066E0,9.448202362E0,-9.671388245E-1,9.909813310E0
6.702328000E0,2.787054291E0,9.432784424E0,-1.026116180E0,9.889287539E0
6.712336000E0,2.665057983E0,9.300758972E0,-1.104253693E0,9.737865666E0
6.722343000E0,2.585124207E0,9.291029205E0,-1.155746613E0,9.712972825E0
6.732351000E0,2.634671173E0,9.345366211E0,-1.224154358E0,9.786517036E0
6.742359000E0,2.749033356E0,9.409283295E0,-1.228794708E0,9.879358934E0
6.752367000E0,2.810555420E0,9.448651428E0,-1.170565796E0,9.927056959E0
6.762374000E0,2.865191803E0,9.502389679E0,-1.105900269E0,9.986378176E0
6.772382000E0,2.952610016E0,9.599387970E0,-1.040935364E0,1.009701450E1
6.782390000E0,2.927761688E0,9.627529449E0,-1.013242950E0,1.011374179E1
6.792397000E0,2.869383087E0,9.596543884E0,-9.888436890E-1,1.006502984E1
6.802405000E0,2.872676239E0,9.584718475E0,-9.907896423E-1,1.005488743E1
6.812413000E0,2.887345734E0,9.618398438E0,-9.659413147E-1,1.008877577E1
6.822420000E0,2.865341492E0,9.647587738E0,-8.824150085E-1,1.010271188E1
6.832428000E0,2.839894409E0,9.641600189E0,-8.491841125E-1,1.008695039E1
6.842436000E0,2.853516083E0,9.631571045E0,-9.122030640E-1,1.008671548E1
6.852444000E0,2.880909119E0,9.655970306E0,-9.660910034E-1,1.012278281E1
6.862451000E0,2.913990326E0,9.642049255E0,-9.577084351E-1,1.011818457E1
6.872459000E0,2.936443634E0,9.608818359E0,-9.253756714E-1,1.009001544E1
6.882467125E0,2.921175385E0,9.611812134E0,-9.330097961E-1,1.008913799E1
6.892474125E0,2.902613983E0,9.583820343E0,-9.824070740E-1,1.006180421E1
6.902482125E0,2.911445618E0,9.625733185E0,-9.877958679E-1,1.010480062E1
6.912490125E0,2.940036163E0,9.630822601E0,-9.187893677E-1,1.011141585E1
6.922497125E0,2.868784332E0,9.561965790E0,-8.527766418E-1,1.001939825E1
6.932505125E0,2.794538727E0,9.513466644E0,-8.409512329E-1,9.951014685E0
6.942513125E0,2.746937714E0,9.459728394E0,-7.825726318E-1,9.881525591E0
6.952521125E0,2.648592224E0,9.419162750E0,-7.490423584E-1,9.813089837E0
6.962528125E0,2.538870392E0,9.354946289E0,-7.455995178E-1,9.721975189E0
6.972536125E0,2.496957550E0,9.337432709E0,-7.217990112E-1,9.692442438E0
6.982544125E0,2.482138367E0,9.349108429E0,-7.153623962E-1,9.699411459E0
6.992551125E0,2.582579498E0,9.388925629E0,-6.905140686E-1,9.762092553E0
7.002559125E0,2.755320282E0,9.445058899E0,-5.563929749E-1,9.854466023E0
7.012567125E0,2.759062500E0,9.445957031E0,-4.891827393E-1,9.852808222E0
7.022574125E0,2.667752380E0,9.431736603E0,-5.483097839E-1,9.817087232E0
7.032582125E0,2.563269653E0,9.355545044E0,-6.637197876E-1,9.723018993E0
7.042590125E0,2.640808411E0,9.246122589E0,-7.220983887E-1,9.642928916E0
7.052598125E0,2.727328491E0,9.270372162E0,-7.704478455E-1,9.693900691E0
7.062605125E0,2.680625610E0,9.402547302E0,-7.646099854E-1,9.807052455E0
7.072613125E0,2.711611176E0,9.400900726E0,-7.882608032E-1,9.815860876E0
7.082621125E0,2.723735962E0,9.327852631E0,-7.595205688E-1,9.747022303E0
7.092628125E0,2.689157867E0,9.305998077E0,-6.306385803E-1,9.707258896E0
7.102636125E0,2.755919037E0,9.529483337E0,-3.088078308E-1,9.924792426E0
7.112644125E0,2.808010712E0,9.538314972E0,-2.430944824E-1,9.946027930E0
7.122651125E0,2.784359894E0,9.379195862E0,-4.056564331E-1,9.792166878E0
7.132659125E0,2.700983276E0,9.262588348E0,-5.224136353E-1,9.662492928E0
7.142667125E0,2.614463196E0,9.214388580E0,-5.996530151E-1,9.596872326E0
7.152674125E0,2.653831329E0,9.206155701E0,-6.192622375E-1,9.601021260E0
7.162682125E0,2.742596741E0,9.212742004E0,-6.265969849E-1,9.632708648E0
7.172690125E0,2.866089935E0,9.326206055E0,-6.008505249E-1,9.775152799E0
7.182698125E0,2.937042389E0,9.310788116E0,-6.194119263E-1,9.782671643E0
7.192705125E0,2.966082001E0,9.248367920E0,-6.646179199E-1,9.735074144E0
7.202713125E0,2.869532776E0,9.200916595E0,-7.213499451E-1,9.664958887E0
7.212721125E0,2.700683899E0,9.154213715E0,-7.650590515E-1,9.574896219E0
7.222728125E0,2.632276154E0,9.067394257E0,-7.445516968E-1,9.471054513E0
7.232736125E0,2.695145416E0,9.033863983E0,-6.872209167E-1,9.452342560E0
7.242744125E0,2.777773590E0,9.061257019E0,-5.764512634E-1,9.494982935E0
7.252751125E0,2.849923553E0,9.025032349E0,-5.046006775E-1,9.477757910E0
7.262759125E0,2.856360168E0,8.951086121E0,-5.084925842E-1,9.409532446E0
7.272767125E0,2.841540985E0,8.908275146E0,-5.876779175E-1,9.368942661E0
7.282774125E0,2.859204254E0,8.940308533E0,-7.644602966E-1,9.417460654E0
7.292782125E0,2.866089935E0,8.952133942E0,-8.369096375E-1,9.436927009E0
7.302790125E0,2.772534485E0,8.903784485E0,-8.617579651E-1,9.365199006E0
7.312798125E0,2.820883942E0,8.842861176E0,-8.637039185E-1,9.321993587E0
7.322805125E0,2.921175385E0,8.864715729E0,-8.092172241E-1,9.368632936E0
7.332813125E0,2.929707642E0,8.905580750E0,-7.146139526E-1,9.402299105E0
7.342821125E0,2.939886475E0,8.875792694E0,-5.984555054E-1,9.369139631E0
7.352828125E0,2.926863556E0,8.850944366E0,-5.680686951E-1,9.339617149E0
7.362836125E0,2.882855072E0,8.812025299E0,-6.132746887E-1,9.291864672E0
7.372844125E0,2.905907135E0,8.777447205E0,-6.414161682E-1,9.268187008E0
7.382851125E0,2.933150482E0,8.826245728E0,-7.038363647E-1,9.327452547E0
7.392859125E0,2.986289978E0,8.946445770E0,-8.065228271E-1,9.466113185E0
7.402867125E0,3.066822510E0,8.986562347E0,-9.346563721E-1,9.541346114E0
7.412875125E0,3.184028778E0,9.022637329E0,-9.517208862E-1,9.615185712E0
7.422882125E0,3.238964539E0,9.132359161E0,-8.463400269E-1,9.726621540E0
7.432890125E0,3.155438232E0,9.274862823E0,-7.866142273E-1,9.828460346E0
7.442898125E0,3.193608856E0,9.335935822E0,-8.780740356E-1,9.906051141E0
7.452905125E0,3.304977264E0,9.348958740E0,-9.527687073E-1,9.961609933E0
7.462913125E0,3.281326447E0,9.400152283E0,-8.813671875E-1,9.995337628E0
7.472921125E0,3.251688080E0,9.502090302E0,-7.514373779E-1,1.007113964E1
7.482928125E0,3.369642792E0,9.465715942E0,-6.060896301E-1,1.006586387E1
7.492936125E0,3.368295593E0,9.469757538E0,-4.896318054E-1,1.006287545E1
7.502944125E0,3.259621582E0,9.463620300E0,-4.602928162E-1,1.001983590E1
7.512952125E0,3.291056213E0,9.490414581E0,-4.126918030E-1,1.005332455E1
7.522959125E0,3.320395203E0,9.511670380E0,-3.354524231E-1,1.008015010E1
7.532967125E0,3.334765320E0,9.513466644E0,-2.914439392E-1,1.008521923E1
7.542975125E0,3.312012634E0,9.523046722E0,-2.776725769E-1,1.008637440E1
7.552982125E0,3.293451233E0,9.570198669E0,-3.381468201E-1,1.012669082E1
7.562990125E0,3.383863220E0,9.568851471E0,-4.090992737E-1,1.015779558E1
7.572998125E0,3.401975555E0,9.582173767E0,-4.502636719E-1,1.017812503E1
7.583005125E0,3.313210144E0,9.565857697E0,-4.382885742E-1,1.013287184E1
7.593013125E0,3.256478119E0,9.599837036E0,-3.567082214E-1,1.014340976E1
7.603021125E0,3.366349640E0,9.596843262E0,-2.371069336E-1,1.017290176E1
7.613028125E0,3.484903107E0,9.636510773E0,-1.336720276E-1,1.024815875E1
7.623036125E0,3.363505554E0,9.707014160E0,-1.154100037E-1,1.027388013E1
7.633044125E0,3.198249207E0,9.690997467E0,-1.350192261E-1,1.020600118E1
7.643051125E0,3.151546326E0,9.638307037E0,-8.801696777E-2,1.014085567E1
7.653059125E0,3.201242981E0,9.638606415E0,5.822891235E-2,1.015647975E1
7.663067125E0,3.298840027E0,9.694140930E0,1.663041687E-1,1.024140474E1
7.673075125E0,3.506458282E0,9.752669220E0,2.312690735E-1,1.036645031E1
7.683082125E0,3.698808289E0,9.794731750E0,2.908451843E-1,1.047389821E1
7.693090125E0,3.711382141E0,9.801018677E0,2.772235107E-1,1.048385317E1
7.703098125E0,3.617078247E0,9.814640350E0,2.204914856E-1,1.046226729E1
7.713105125E0,3.626658325E0,9.832902374E0,2.227368164E-1,1.048275877E1
7.723113125E0,3.633094940E0,9.777367859E0,2.640509033E-1,1.043388825E1
7.733121125E0,3.632346497E0,9.735455017E0,2.797682190E-1,1.039477252E1
7.743128125E0,3.614683228E0,9.726773071E0,3.159928894E-1,1.038151726E1
7.753136125E0,3.558699646E0,9.742640076E0,2.956352234E-1,1.037645310E1
7.763144125E0,3.633544006E0,9.713750153E0,2.435435486E-1,1.037395284E1
7.773151125E0,3.715723114E0,9.683662720E0,2.624043274E-1,1.037539291E1
7.783159125E0,3.720213776E0,9.719138947E0,2.963836670E-1,1.041102760E1
7.793167125E0,3.848646698E0,9.800419922E0,2.833607483E-1,1.053283463E1
7.803175125E0,4.004921722E0,9.940378876E0,2.999761963E-1,1.072103148E1
7.813182125E0,3.981121216E0,1.011880783E1,4.120930481E-1,1.088160920E1
7.823190125E0,3.942351837E0,1.025906616E1,6.695576477E-1,1.101085301E1
7.833198125E0,4.081562347E0,1.049991531E1,9.470805359E-1,1.130505791E1
7.843205125E0,4.322261810E0,1.085647385E1,1.027014313E0,1.173029113E1
7.853213125E0,4.586312714E0,1.109522736E1,9.430389404E-1,1.204274291E1
7.863221125E0,4.640649719E0,1.127320724E1,6.794371033E-1,1.220993309E1
7.873228125E0,4.649181976E0,1.134371063E1,3.405418396E-1,1.226420127E1
7.883236042E0,4.776118011E0,1.132200577E1,1.706451416E-2,1.228818168E1
7.893244042E0,4.750371552E0,1.124820923E1,-2.221380615E-1,1.221219006E1
7.903252042E0,4.705015869E0,1.120584732E1,-3.354524231E-1,1.215815433E1
7.913259042E0,4.732259216E0,1.109522736E1,-4.017645264E-1,1.206895862E1
7.923267042E0,4.722529449E0,1.094164673E1,-3.474275208E-1,1.192235813E1
7.933275042E0,4.488865356E0,1.075453583E1,-2.290237427E-1,1.165600296E1
7.943282042E0,4.078269196E0,1.053419403E1,-4.056564331E-2,1.129615727E1
7.953290042E0,3.920646973E0,1.033780243E1,3.040177917E-1,1.106047280E1
7.963298042E0,3.964356079E0,1.019200562E1,7.018904114E-1,1.095836428E1
7.973305042E0,3.864513702E0,1.006042923E1,9.515711975E-1,1.081906605E1
7.983313042E0,3.590283966E0,9.888436890E0,9.993218994E-1,1.056740116E1
7.993321042E0,3.140319672E0,9.639205170E0,7.438032532E-1,1.016509357E1
8.003328042E0,2.769091644E0,9.403744812E0,4.230203247E-1,9.812096168E0
8.013336042E0,2.582878876E0,9.297615509E0,3.189866638E-1,9.654981612E0
8.023344042E0,2.279459839E0,9.166338501E0,2.188449097E-1,9.448046982E0
8.033351042E0,1.875300293E0,8.923244019E0,2.769241333E-2,9.118212647E0
8.043359042E0,1.594184875E0,8.680448914E0,-1.866618347E-1,8.827596581E0
8.053367042E0,1.464554443E0,8.521629181E0,-4.339476013E-1,8.657447322E0
8.063375042E0,1.404978333E0,8.404722290E0,-6.472540283E-1,8.545891332E0
8.073382042E0,1.291364594E0,8.346493378E0,-7.819738770E-1,8.481925333E0
8.083390042E0,1.356778564E0,8.377478943E0,-7.691006470E-1,8.521415218E0
8.093398042E0,1.675765228E0,8.527167664E0,-6.667135620E-1,8.715806586E0
8.103405042E0,1.922452240E0,8.660989380E0,-6.408174133E-1,8.894897785E0
8.113413042E0,1.842518463E0,8.842262421E0,-8.707392883E-1,9.074065567E0
8.123421042E0,1.813329163E0,9.008267212E0,-1.158590698E0,9.261715458E0
8.133428042E0,2.063608704E0,9.103020172E0,-1.391656036E0,9.437169261E0
8.143436042E0,2.234553223E0,9.086853790E0,-1.575623474E0,9.489295508E0
8.153444042E0,2.244732056E0,9.061855774E0,-1.745370483E0,9.497492837E0
8.163451042E0,2.333796844E0,9.044641571E0,-1.920356598E0,9.536242359E0
8.173459042E0,1.914369049E0,8.992699585E0,-2.039359131E0,9.417666396E0
8.183467042E0,1.570983124E0,8.784632263E0,-2.091151428E0,9.165733264E0
8.193475042E0,1.361718292E0,8.528365173E0,-1.992506561E0,8.863259651E0
8.203482042E0,1.065783691E0,8.313861237E0,-1.325643311E0,8.486077641E0
8.213490042E0,5.929170227E-1,8.102051697E0,-2.694396973E-1,8.128184917E0
8.223498042E0,2.647993469E-1,7.922724609E0,5.604345703E-1,7.946934682E0
8.233505042E0,1.413061523E-1,7.959697723E0,1.363215179E0,8.076825546E0
8.243513042E0,1.627116394E-1,7.956703949E0,2.090552673E0,8.228366988E0
8.253521042E0,9.160949707E-2,7.937693481E0,2.411185913E0,8.296335794E0
8.263528042E0,-2.243833923E-1,7.951764221E0,2.389930115E0,8.306182522E0
8.273536042E0,-6.812333679E-1,7.789501648E0,2.289938049E0,8.147651876E0
8.283544042E0,-1.198258209E0,7.547754364E0,2.480042725E0,8.034614527E0
8.293551042E0,-1.983375549E0,7.249574432E0,2.921025696E0,8.063652965E0
8.303559042E0,-2.880310364E0,6.848408661E0,3.337160339E0,8.144539773E0
8.313567042E0,-3.706891479E0,6.596482544E0,3.755839691E0,8.447541546E0
8.323574042E0,-4.486470337E0,6.461613007E0,4.212390289E0,8.923289230E0
8.333582042E0,-4.911586304E0,6.424939270E0,4.561614075E0,9.285033528E0
8.343590042E0,-4.868176575E0,6.510112152E0,4.737049255E0,9.408524807E0
8.353598042E0,-4.632566528E0,6.688541107E0,4.683610382E0,9.387942319E0
8.363605042E0,-4.515959015E0,6.806196442E0,4.428690491E0,9.291474333E0
8.373613042E0,-4.319717102E0,6.983577576E0,4.076472931E0,9.167766530E0
8.383621042E0,-4.113146667E0,7.193141785E0,3.818110199E0,9.123443962E0
8.393628042E0,-3.832630005E0,7.418872375E0,3.615581360E0,9.099513649E0
8.403636042E0,-3.562890930E0,7.714806976E0,3.265160065E0,9.103499806E0
8.413644042E0,-3.249592438E0,7.932454376E0,2.858306122E0,9.036238008E0
8.423651042E0,-2.802172852E0,8.115673370E0,2.727627869E0,9.008678079E0
8.433659042E0,-2.489922180E0,8.347391510E0,2.586770782E0,9.086805851E0
8.443667042E0,-2.300266571E0,8.460107117E0,2.291884003E0,9.061863550E0
8.453674042E0,-2.106120300E0,8.410560150E0,1.954934692E0,8.887915077E0
8.463682042E0,-1.805545349E0,8.340655518E0,1.625769196E0,8.687327204E0
8.473690042E0,-1.506766663E0,8.171656952E0,1.230890350E0,8.400084176E0
8.483697042E0,-1.200802917E0,7.754175110E0,8.827143860E-1,7.896096755E0
8.493705042E0,-1.059496765E0,7.276668091E0,4.930746460E-1,7.369908718E0
8.503713042E0,-9.538165283E-1,6.720424805E0,1.155596924E-1,6.788757586E0
8.513721042E0,-1.078956299E0,5.955964508E0,5.598358154E-2,6.053163972E0
8.523728042E0,-1.688788147E0,5.276078339E0,3.525169373E-1,5.550970747E0
8.533736042E0,-2.925067291E0,4.894521790E0,1.301393738E0,5.848588536E0
8.543744042E0,-4.044140167E0,4.426594849E0,2.751727753E0,6.597106735E0
8.553751042E0,-4.286935272E0,4.137695618E0,4.266876984E0,7.328340757E0
8.563759042E0,-3.958667908E0,4.099524994E0,5.571563873E0,7.969910964E0
8.573767042E0,-3.449426880E0,3.861370239E0,6.164480896E0,8.050437916E0
8.583774042E0,-2.647843781E0,3.713777161E0,6.158493347E0,7.663566911E0
8.593782042E0,-1.751956787E0,3.941902771E0,6.010151825E0,7.397964247E0
8.603790042E0,-1.251248016E0,4.270170135E0,5.856870575E0,7.355467865E0
8.613797042E0,-1.314117279E0,4.393363953E0,5.741310883E0,7.347870555E0
8.623805042E0,-1.646126862E0,4.251459045E0,5.870043182E0,7.432499218E0
8.633813042E0,-1.997895355E0,4.263284454E0,6.283633118E0,7.851829427E0
8.643820042E0,-1.928739166E0,4.334386597E0,6.851252747E0,8.333463034E0
8.653828042E0,-1.620230713E0,4.223916321E0,7.195836182E0,8.499804410E0
8.663836042E0,-1.335073700E0,4.262536011E0,7.162006531E0,8.440732941E0
8.673844042E0,-7.668553162E-1,4.287833405E0,6.836882629E0,8.106574275E0
8.683851042E0,1.125659180E-1,4.057911530E0,6.333329773E0,7.522657980E0
8.693859042E0,6.936575317E-1,4.004322968E0,5.826932831E0,7.104147339E0
8.703867042E0,1.349443817E0,4.367018738E0,5.475912781E0,7.132844598E0
8.713874042E0,2.226769409E0,4.773124237E0,5.184618530E0,7.390635040E0
8.723882042E0,2.712958374E0,5.107379150E0,5.025649109E0,7.661763106E0
8.733890042E0,3.031495972E0,5.579647064E0,4.956642609E0,8.055478579E0
8.743897042E0,3.214265900E0,5.817801819E0,4.488416290E0,8.020237158E0
8.753905042E0,3.054697723E0,5.739065552E0,3.936364288E0,7.600198379E0
8.763913042E0,3.143313446E0,6.013744354E0,4.065845032E0,7.910539577E0
8.773920042E0,4.121080170E0,6.385421448E0,4.524341583E0,8.844578882E0
8.783928042E0,5.444777527E0,6.620432739E0,5.049898682E0,9.948728998E0
8.793936042E0,6.711892548E0,6.942712555E0,5.714815979E0,1.122095722E1
8.803943042E0,7.620353394E0,7.014563141E0,6.290967865E0,1.211817472E1
8.813951042E0,7.728728027E0,6.691085815E0,6.652466125E0,1.219668692E1
8.823959042E0,7.685018921E0,6.840475159E0,7.467820587E0,1.271298394E1
8.833966042E0,8.289611664E0,7.606282654E0,8.985813904E0,1.439854329E1
8.843974042E0,9.215586090E0,8.114924927E0,1.051683014E1,1.616733589E1
8.853982042E0,1.053943314E1,8.661737823E0,1.183468964E1,1.806004518E1
8.863990042E0,1.166359543E1,9.388476563E0,1.285092636E1,1.973142820E1
8.873997042E0,1.248134491E1,9.648785248E0,1.357901230E1,2.081520124E1
8.884005042E0,1.332783463E1,9.895172882E0,1.443538147E1,2.199831494E1
8.894012500E0,1.362092514E1,1.006506958E1,1.540895691E1,2.289696880E1
8.904019500E0,1.389410706E1,1.022763153E1,1.635439087E1,2.377218455E1
8.914027500E0,1.435619614E1,1.088341782E1,1.760608795E1,2.518974958E1
8.924035500E0,1.500105515E1,1.153396500E1,1.901914948E1,2.682894054E1
8.934042500E0,1.602702164E1,1.226459564E1,2.039104660E1,2.868937975E1
8.944050500E0,1.675495789E1,1.261337036E1,2.105177261E1,2.971536397E1
8.954058500E0,1.722078918E1,1.270258484E1,2.166040695E1,3.044806186E1
8.964065500E0,1.759321472E1,1.285392014E1,2.316627548E1,3.180284243E1
8.974073500E0,1.768482422E1,1.254571106E1,2.464564911E1,3.282614649E1
8.984081500E0,1.951117630E1,1.274809021E1,2.655687469E1,3.533365815E1
8.994089500E0,2.282004547E1,1.348111588E1,2.973596375E1,3.983368550E1
9.004096500E0,2.539334427E1,1.288026535E1,3.246748352E1,4.318403241E1
9.014104500E0,2.720248215E1,1.166449356E1,3.543910400E1,4.617321234E1
9.024112500E0,2.759601379E1,9.263187103E0,3.852284134E1,4.828411662E1
9.034119500E0,2.614478165E1,6.027216339E0,4.085873383E1,4.888060018E1
9.044127500E0,2.418924820E1,2.768941956E0,4.238376251E1,4.887913760E1
9.054135500E0,2.290417053E1,-1.069376221E0,4.191194366E1,4.777400564E1
9.064142500E0,2.191023743E1,-4.283193054E0,3.980238052E1,4.563588218E1
9.074150500E0,2.183778809E1,-6.109994202E0,3.682836502E1,4.324984957E1
9.084158500E0,2.013882111E1,-8.760382690E0,2.724439499E1,3.499390631E1
9.094165500E0,1.694161972E1,-9.879904633E0,1.442699890E1,2.434685383E1
9.104173500E0,8.928932190E0,-7.325915680E0,6.230643311E0,1.312310126E1
9.114181500E0,-3.172502747E0,-7.214846649E0,4.199666748E0,8.930620731E0
9.124188500E0,8.240364075E-1,-5.670657806E0,2.112856293E0,6.107336381E0
9.134196500E0,1.076561279E0,-5.688620453E0,-1.077609100E0,5.889026084E0
9.144204500E0,1.528321838E-1,-2.853665771E0,-1.132844238E0,3.074101833E0
9.154211500E0,9.220825195E-1,-3.074606323E-1,-5.480104065E-1,1.115833150E0
9.164219500E0,8.397537231E-1,-6.804849243E-1,-5.963598633E-1,1.234459855E0
9.174227500E0,8.363108826E-1,-6.162684631E-1,-5.532495117E-1,1.176982469E0
9.184234500E0,8.238867188E-1,-5.984555054E-1,-5.062472534E-1,1.137200334E0
9.194242500E0,8.192463684E-1,-5.792953491E-1,-4.822970581E-1,1.113264643E0
9.204250500E0,7.896080017E-1,-5.388793945E-1,-4.528083801E-1,1.057784112E0
9.214258500E0,7.825726318E-1,-5.159770203E-1,-4.420307922E-1,1.036360666E0
9.224265500E0,7.647596741E-1,-4.745132446E-1,-4.029620361E-1,9.861027233E-1
9.234273500E0,7.503895569E-1,-4.501139832E-1,-3.818559265E-1,9.547256326E-1
9.244281500E0,7.214996338E-1,-4.071533203E-1,-3.826043701E-1,9.125358359E-1
9.254288500E0,7.146139526E-1,-3.854484558E-1,-3.698808289E-1,8.922193906E-1
9.264296500E0,6.857240295E-1,-3.613485718E-1,-3.442840576E-1,8.481283790E-1
9.274304500E0,6.641688538E-1,-3.439846802E-1,-3.267704773E-1,8.162258703E-1
9.284311500E0,6.474037170E-1,-3.092568970E-1,-2.995271301E-1,7.774882011E-1
9.294319500E0,6.379733276E-1,-2.808160400E-1,-2.987786865E-1,7.583774249E-1
9.304327500E0,5.807922363E-1,-2.677931213E-1,-2.779719543E-1,6.973529845E-1
9.314334500E0,5.593867493E-1,-2.670446777E-1,-2.483335876E-1,6.677544204E-1
9.324342500E0,5.288502502E-1,-2.436932373E-1,-2.330653381E-1,6.272068502E-1
9.334350500E0,4.999603271E-1,-2.145039368E-1,-2.091151428E-1,5.828390949E-1
9.344357500E0,4.769082642E-1,-2.189945984E-1,-1.811233521E-1,5.551628547E-1
9.354365500E0,4.685256958E-1,-1.947450256E-1,-1.603166199E-1,5.321121792E-1
9.364373500E0,4.287084961E-1,-1.899549866E-1,-1.215472412E-1,4.844043800E-1
9.374380500E0,4.070036316E-1,-1.908531189E-1,-1.185534668E-1,4.648997673E-1
9.384388500E0,3.835025024E-1,-1.782792664E-1,-9.729766846E-2,4.339637110E-1
9.394396500E0,3.644920349E-1,-1.797761536E-1,-9.145980835E-2,4.165798908E-1
9.404403500E0,3.332070923E-1,-1.787283325E-1,-5.418731689E-2,3.819778115E-1
9.414411500E0,3.143463135E-1,-1.776805115E-1,-3.832031250E-2,3.631148789E-1
9.424419500E0,2.927911377E-1,-1.754351807E-1,-3.966751099E-2,3.436243070E-1
9.434427500E0,2.719844055E-1,-1.769320679E-1,-7.484436035E-4,3.244703895E-1
9.444434500E0,2.621049500E-1,-1.703457642E-1,-7.634124756E-3,3.126898847E-1
9.454442500E0,2.323168945E-1,-1.658551025E-1,-3.143463135E-3,2.854626699E-1
9.464450500E0,2.085163879E-1,-1.766326904E-1,8.382568359E-3,2.734016438E-1
9.474457500E0,1.914518738E-1,-1.772314453E-1,1.601669312E-2,2.613835106E-1
9.484465500E0,1.706451416E-1,-1.764830017E-1,3.427871704E-2,2.478730415E-1
9.494473500E0,1.660047913E-1,-1.678010559E-1,4.281097412E-2,2.398907347E-1
9.504480500E0,1.480421448E-1,-1.743873596E-1,4.894821167E-2,2.339302359E-1
9.514488500E0,1.410067749E-1,-1.775308228E-1,4.266128540E-2,2.306947959E-1
9.524496500E0,1.176553345E-1,-1.790277100E-1,4.146377563E-2,2.182039032E-1
9.534503500E0,1.113684082E-1,-1.787283325E-1,3.742218018E-2,2.138858545E-1
9.544511500E0,1.127156067E-1,-1.745370483E-1,3.427871704E-2,2.105778233E-1
9.554519500E0,9.430389404E-2,-1.731898499E-1,3.293151855E-2,1.999310717E-1
9.564526500E0,7.274871826E-2,-1.722917175E-1,2.694396973E-2,1.889518178E-1
9.574534500E0,7.843688965E-2,-1.790277100E-1,1.916015625E-2,1.963934270E-1
9.584542500E0,7.484436035E-2,-1.962419128E-1,2.484832764E-2,2.114946950E-1
9.594549500E0,6.691085815E-2,-1.734892273E-1,3.592529297E-2,1.893837416E-1
9.604557500E0,6.855743408E-2,-1.898052979E-1,3.861968994E-2,2.054693488E-1
9.614565500E0,7.813751221E-2,-1.865121460E-1,3.412902832E-2,2.050781363E-1
9.624572500E0,9.056167603E-2,-1.942959595E-1,3.876937866E-2,2.178426078E-1
9.634580500E0,9.565109253E-2,-1.881587219E-1,6.526428223E-2,2.209349739E-1
9.644588500E0,7.409591675E-2,-1.966909790E-1,7.125183105E-2,2.219332547E-1
9.654595500E0,9.624984741E-2,-1.993853760E-1,6.990463257E-2,2.321749748E-1
9.664603500E0,8.756790161E-2,-1.886077881E-1,7.110214233E-2,2.197647601E-1
9.674611500E0,8.038284302E-2,-2.050735474E-1,4.580474854E-2,2.249769683E-1
9.684619500E0,8.158035278E-2,-2.028282166E-1,3.038681030E-2,2.207215387E-1
9.694626500E0,8.562194824E-2,-1.986369324E-1,2.664459229E-2,2.179396321E-1
9.704634500E0,8.996292114E-2,-1.986369324E-1,4.146377563E-2,2.219666704E-1
9.714642500E0,1.005908203E-1,-2.010319519E-1,4.281097412E-2,2.288343032E-1
9.724649500E0,1.016386414E-1,-2.007325745E-1,3.787124634E-2,2.281626857E-1
9.734657500E0,1.005908203E-1,-2.148033142E-1,5.763015747E-2,2.440905815E-1
9.744665500E0,1.037342834E-1,-2.058219910E-1,6.197113037E-2,2.386711431E-1
9.754672500E0,1.175056458E-1,-2.142045593E-1,3.802093506E-2,2.472584913E-1
9.764680500E0,1.194515991E-1,-2.100132751E-1,2.200424194E-2,2.426075987E-1
9.774688500E0,1.416055298E-1,-2.017803955E-1,2.245330811E-3,2.465207812E-1
9.784695500E0,-1.130763565E1,-1.518741760E0,1.827848969E0,1.155466280E1
9.794703500E0,-6.021722763E1,-4.609514465E0,1.019350250E1,6.124760910E1
9.804711500E0,-8.869625519E1,-4.274062042E0,-3.821553040E0,8.888136789E1
9.814718500E0,-8.264059799E1,9.153764648E0,-1.648222504E0,8.316235014E1
9.824726500E0,-5.088997375E1,1.172871002E1,2.506687317E0,5.228418068E1
9.834734500E0,-3.217574020E1,5.452561340E0,5.181624756E0,3.304327341E1
9.844741500E0,-1.776356049E0,-1.105900269E0,2.731923935E1,2.739925720E1
9.854749500E0,-1.416055298E0,-7.026837616E0,3.156890213E1,3.237247660E1
9.864757500E0,-8.470435638E0,-8.061336365E0,2.105147324E1,2.408107035E1
9.874764500E0,-9.739496613E0,2.102078705E0,4.127965851E0,1.078501883E1
9.884772500E0,-1.755863663E1,1.394769562E1,9.174571381E0,2.422842738E1
9.894780500E0,-9.392667847E0,1.153411469E1,4.313130798E0,1.548745002E1
9.904787500E0,-7.835605774E0,-4.312681732E0,-1.469868393E1,1.720602368E1
9.914795500E0,-1.383123779E-1,-6.088588715E0,-5.313500519E0,8.082284987E0
9.924803500E0,8.996292114E-2,2.475552063E0,2.070344696E0,3.228432825E0
